frame,person,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,mask_stat,mask_conf,x_world,y_world
241.0,9.0,176.0,207.0,49.0,132.0,-1.0,0.0,10.940613714710802,-31.016714926336107
242.0,6.0,389.0,420.0,60.0,146.0,1.0,0.7719182605743409,13.012443886970367,-13.24902638659318
242.0,8.0,619.0,630.0,48.0,82.0,-1.0,0.0,51.95449769626811,-32.82033634694741
242.0,9.0,175.0,209.0,48.0,133.0,-1.0,0.0,10.813603240163733,-30.514679568101773
242.0,10.0,522.0,558.0,121.0,242.0,-1.0,0.0,6.791476715228406,-1.4642978733633094
243.0,6.0,389.0,418.0,60.0,147.0,1.0,0.7716682605743409,12.801897013656218,-12.996500895328552
243.0,8.0,619.0,630.0,48.0,82.0,-1.0,0.0,51.8680453564032,-32.76969002736113
243.0,9.0,175.0,210.0,48.0,133.0,-1.0,0.0,10.77039595452134,-30.34164088852894
243.0,10.0,520.0,557.0,120.0,243.0,-1.0,0.0,6.768412894215717,-1.4634076332524029
244.0,6.0,389.0,418.0,60.0,147.0,1.0,0.7714182605743409,12.741883762204091,-12.920203776067888
244.0,8.0,619.0,630.0,48.0,82.0,-1.0,0.0,51.8617649494178,-32.7681759762436
244.0,9.0,175.0,210.0,48.0,133.0,-1.0,0.0,10.773062994937003,-30.325658113638497
244.0,10.0,519.0,557.0,120.0,243.0,-1.0,0.0,6.75851332063957,-1.4621627250298748
245.0,6.0,389.0,419.0,60.0,146.0,1.0,0.7742690443992615,12.923442075230415,-13.152113279812676
245.0,8.0,619.0,630.0,48.0,82.0,-1.0,0.0,51.81352956183978,-32.732497321732716
245.0,9.0,175.0,210.0,49.0,133.0,-1.0,0.0,10.756336629235115,-30.265077804956096
245.0,10.0,519.0,557.0,119.0,243.0,-1.0,0.0,6.744770239124484,-1.4510693773943493
246.0,6.0,388.0,419.0,59.0,146.0,1.0,0.8012799620628357,13.044761219976573,-13.309209978762897
246.0,8.0,617.0,629.0,49.0,82.0,-1.0,0.0,52.13591573231714,-33.04366756517587
246.0,9.0,175.0,212.0,48.0,137.0,-1.0,0.0,9.97129312307647,-27.664161571627403
246.0,10.0,518.0,557.0,119.0,243.0,-1.0,0.0,6.755051432505107,-1.474266908318996
247.0,6.0,388.0,419.0,59.0,145.0,1.0,0.8010299620628357,13.086035773292584,-13.356173911659686
247.0,8.0,617.0,628.0,48.0,81.0,-1.0,0.0,53.047033991516436,-33.80236358107226
247.0,9.0,175.0,213.0,49.0,141.0,-1.0,0.0,9.189021816867873,-25.15919459938443
247.0,10.0,514.0,557.0,119.0,243.0,-1.0,0.0,6.731364913660044,-1.486926618274226
248.0,6.0,388.0,420.0,59.0,145.0,1.0,0.8007799620628357,13.104832432172582,-13.37641773262941
248.0,8.0,617.0,628.0,48.0,81.0,-1.0,0.0,53.34518108357685,-34.05583509672465
248.0,9.0,176.0,213.0,50.0,143.0,-1.0,0.0,8.931537081788647,-24.33532184319006
248.0,10.0,513.0,557.0,118.0,243.0,-1.0,0.0,6.722582622588658,-1.491651696581493
249.0,6.0,388.0,420.0,59.0,145.0,1.0,0.8005299620628358,13.115996753058171,-13.389110752752567
249.0,8.0,616.0,628.0,48.0,81.0,-1.0,0.0,53.448453868817786,-34.142994581326775
249.0,9.0,176.0,213.0,50.0,143.0,-1.0,0.0,8.847952899926662,-24.069013398994656
249.0,10.0,512.0,557.0,118.0,243.0,-1.0,0.0,6.719265595945396,-1.4930093004046088
250.0,6.0,388.0,420.0,59.0,145.0,1.0,0.8002799620628358,13.11847908403369,-13.391660748284806
250.0,8.0,616.0,627.0,48.0,81.0,-1.0,0.0,53.290356122625525,-34.03203539198723
250.0,9.0,176.0,214.0,50.0,143.0,-1.0,0.0,8.820775301837191,-23.95003952048206
250.0,10.0,512.0,557.0,119.0,243.0,-1.0,0.0,6.716096472963391,-1.492784265845741
251.0,6.0,388.0,420.0,59.0,145.0,1.0,0.8000299620628358,13.139459854908214,-13.419819376184101
251.0,8.0,615.0,626.0,48.0,81.0,-1.0,0.0,53.74152392304135,-34.51801645527007
251.0,9.0,176.0,213.0,51.0,144.0,-1.0,0.0,8.634609345188428,-23.427030271476877
251.0,10.0,515.0,558.0,119.0,236.0,-1.0,0.0,7.05222028694711,-1.7616372814149615
252.0,6.0,388.0,420.0,59.0,145.0,1.0,0.7997799620628359,13.14642115009588,-13.428098891597447
252.0,8.0,614.0,626.0,48.0,81.0,-1.0,0.0,53.8636133880966,-34.66287863336807
252.0,9.0,176.0,213.0,51.0,145.0,-1.0,0.0,8.577348750376737,-23.27369897676458
252.0,10.0,514.0,559.0,118.0,236.0,-1.0,0.0,7.042072497050562,-1.7548503510490452
252.0,12.0,517.0,538.0,127.0,180.0,-1.0,0.0,10.463334339702996,-5.150666273661
253.0,6.0,388.0,420.0,59.0,145.0,1.0,0.7995299620628359,13.153214494229424,-13.43588658512624
253.0,8.0,614.0,626.0,47.0,81.0,-1.0,0.0,53.42551555469699,-34.34852648419114
253.0,9.0,176.0,213.0,51.0,145.0,1.0,0.2772412896156311,8.580176279728216,-23.184106900153406
253.0,10.0,508.0,557.0,118.0,241.0,1.0,0.5698736310005188,6.764505306582856,-1.5764395283129262
253.0,12.0,517.0,537.0,127.0,177.0,1.0,0.5698736310005188,10.778351009923481,-5.460472579599138
254.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8081629872322083,13.097767863221579,-13.370821964419891
254.0,8.0,614.0,626.0,47.0,81.0,-1.0,0.0,53.10217851797779,-34.10327209090585
254.0,9.0,177.0,214.0,52.0,145.0,1.0,0.27699128961563113,8.585228082112328,-23.131543191751916
254.0,10.0,506.0,556.0,118.0,244.0,1.0,0.6159077286720276,6.627545758807355,-1.479730516352899
254.0,12.0,517.0,537.0,128.0,176.0,1.0,0.6159077286720276,10.889801431553291,-5.571125603769872
255.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8079129872322083,13.092923050903876,-13.368953545601336
255.0,8.0,614.0,626.0,47.0,82.0,-1.0,0.0,52.83138384053201,-33.945336179904366
255.0,9.0,177.0,214.0,52.0,145.0,1.0,0.27674128961563116,8.58699497889125,-23.12112981909597
255.0,10.0,505.0,556.0,118.0,245.0,1.0,0.6156577286720276,6.588018394603886,-1.4522750229285268
255.0,12.0,517.0,537.0,128.0,175.0,1.0,0.6156577286720276,10.91308939596534,-5.593919473946512
256.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8076629872322083,13.087022582252397,-13.361511699614123
256.0,8.0,614.0,625.0,47.0,81.0,-1.0,0.0,53.488896520691895,-34.45726274519552
256.0,9.0,177.0,213.0,52.0,145.0,1.0,0.34416624903678894,8.550201476357492,-23.05457580004027
256.0,10.0,504.0,556.0,119.0,246.0,1.0,0.6154077286720276,6.543379219308106,-1.4203054215948185
257.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8074129872322083,13.086863885067675,-13.361662364052538
257.0,8.0,614.0,625.0,48.0,81.0,-1.0,0.0,53.72210949326682,-34.639875714037785
257.0,9.0,177.0,213.0,52.0,146.0,1.0,0.3966313600540161,8.483433436594908,-22.848537120147476
257.0,10.0,504.0,556.0,119.0,247.0,1.0,0.6151577286720277,6.525649928213241,-1.4094931729397895
258.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8071629872322084,13.096700362033067,-13.37591556490188
258.0,8.0,614.0,625.0,48.0,81.0,-1.0,0.0,53.50652000891889,-34.4455540521496
258.0,9.0,177.0,213.0,52.0,146.0,1.0,0.39638136005401614,8.407178370302443,-22.62780416554187
258.0,10.0,504.0,556.0,119.0,247.0,1.0,0.6149077286720277,6.525741071687467,-1.4042732594067258
259.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8069129872322084,13.101084838298362,-13.381981183839248
259.0,8.0,614.0,625.0,48.0,81.0,-1.0,0.0,53.40137609402269,-34.35399890713525
259.0,9.0,177.0,213.0,52.0,146.0,1.0,0.39613136005401617,8.382293501680541,-22.557821642281024
259.0,10.0,504.0,556.0,119.0,247.0,1.0,0.6146577286720277,6.526369448889559,-1.4023097350754175
260.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8066629872322084,13.103994769491916,-13.385819383654669
260.0,8.0,614.0,625.0,48.0,81.0,-1.0,0.0,53.16607312137147,-34.17024724239882
260.0,9.0,177.0,213.0,53.0,146.0,1.0,0.3958813600540162,8.38331632651861,-22.551937542762055
260.0,10.0,505.0,556.0,119.0,247.0,1.0,0.6144077286720278,6.526206490485449,-1.4005909361396738
261.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8064129872322084,13.11005952011219,-13.396221672359667
261.0,8.0,613.0,625.0,47.0,81.0,-1.0,0.0,53.20932298879916,-34.2676947543772
261.0,9.0,180.0,214.0,53.0,154.0,1.0,0.44010046124458313,7.357042803081413,-19.176595459551766
261.0,10.0,505.0,555.0,118.0,246.0,1.0,0.6141577286720278,6.540484459287029,-1.420942323094344
262.0,6.0,389.0,419.0,59.0,145.0,1.0,0.8061629872322085,13.107642028593206,-13.39298470054525
262.0,8.0,613.0,625.0,47.0,81.0,-1.0,0.0,53.18747092148917,-34.27899677517209
262.0,9.0,180.0,214.0,53.0,157.0,1.0,0.43985046124458316,7.037194617327761,-18.13334077150857
262.0,10.0,505.0,554.0,118.0,246.0,1.0,0.6139077286720278,6.548057329784193,-1.429446985246385
263.0,6.0,389.0,419.0,59.0,146.0,1.0,0.8059129872322085,12.900758593419713,-13.108425710054002
263.0,8.0,612.0,624.0,47.0,81.0,-1.0,0.0,53.37877746559122,-34.49400949001227
263.0,9.0,181.0,215.0,57.0,159.0,1.0,0.7420782446861267,6.908574016669387,-17.671373855583177
263.0,10.0,506.0,553.0,119.0,246.0,1.0,0.6136577286720278,6.548991702034094,-1.4363132850789353
264.0,6.0,389.0,420.0,59.0,148.0,1.0,0.8056629872322085,12.637101674398945,-12.736045780367728
264.0,8.0,612.0,623.0,47.0,81.0,-1.0,0.0,53.426095396161315,-34.5714071531151
264.0,9.0,181.0,215.0,58.0,159.0,1.0,0.7420896887779236,6.86578260223852,-17.52113335028234
264.0,10.0,506.0,553.0,119.0,246.0,1.0,0.6134077286720279,6.551260080532508,-1.4399767474624878
265.0,6.0,389.0,420.0,59.0,149.0,1.0,0.8054129872322086,12.54094255427224,-12.600195426284534
265.0,8.0,612.0,623.0,47.0,81.0,-1.0,0.0,53.43845123472087,-34.5952893990203
265.0,9.0,181.0,216.0,58.0,159.0,1.0,0.7418396887779236,6.854326605212245,-17.482031745217764
265.0,10.0,506.0,553.0,119.0,246.0,1.0,0.6131577286720279,6.560544344177867,-1.4491822082904806
266.0,6.0,389.0,420.0,59.0,149.0,1.0,0.8051629872322086,12.518195770859347,-12.569747104190714
266.0,8.0,612.0,623.0,47.0,82.0,-1.0,0.0,52.66154127183978,-34.039343647577184
266.0,9.0,181.0,217.0,61.0,160.0,1.0,0.7415896887779236,6.819797320512931,-17.266711867708615
266.0,10.0,506.0,552.0,120.0,245.0,1.0,0.6129077286720279,6.568357922708969,-1.4658051550452713
267.0,6.0,389.0,420.0,59.0,149.0,1.0,0.8049129872322086,12.522468052348659,-12.57434801802432
267.0,8.0,611.0,623.0,47.0,82.0,-1.0,0.0,52.91833162682402,-34.26369129658755
267.0,9.0,182.0,219.0,63.0,160.0,1.0,0.7725450396537781,6.855166943821141,-17.223060043113637
267.0,10.0,506.0,551.0,126.0,247.0,1.0,0.612657728672028,6.492752513970411,-1.4045724053790585
268.0,6.0,389.0,420.0,59.0,149.0,1.0,0.8046629872322086,12.484063163258039,-12.52282425402822
268.0,8.0,611.0,623.0,47.0,82.0,-1.0,0.0,52.79850439531987,-34.182942208380474
268.0,9.0,182.0,220.0,63.0,160.0,1.0,0.7747848629951477,6.868873869945942,-17.2075733875975
268.0,10.0,505.0,551.0,129.0,248.0,1.0,0.612407728672028,6.464599984001755,-1.382222933369831
269.0,6.0,389.0,420.0,59.0,149.0,1.0,0.8044129872322087,12.463524808302331,-12.495794284865966
269.0,8.0,611.0,623.0,47.0,82.0,-1.0,0.0,52.752511754511715,-34.1509401343685
269.0,9.0,182.0,220.0,63.0,160.0,1.0,0.7750523686408997,6.877923182687722,-17.214617569876218
269.0,10.0,505.0,551.0,130.0,248.0,1.0,0.612157728672028,6.458884235194177,-1.378184361781745
270.0,6.0,389.0,420.0,59.0,149.0,1.0,0.8041629872322087,12.45241323476261,-12.482909835725156
270.0,8.0,611.0,623.0,47.0,82.0,-1.0,0.0,52.75394816025852,-34.15192516102402
270.0,9.0,182.0,220.0,63.0,160.0,1.0,0.7770534753799438,6.883553499768035,-17.227273602271023
270.0,10.0,505.0,551.0,130.0,248.0,1.0,0.611907728672028,6.458322335032835,-1.3779346193423954
271.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8061478137969971,12.434151212359358,-12.441693039262498
271.0,8.0,611.0,623.0,48.0,83.0,-1.0,0.0,50.33353254171987,-32.3281476798542
271.0,9.0,183.0,221.0,61.0,160.0,1.0,0.7768034753799439,6.859012641601143,-17.018727239204097
271.0,10.0,505.0,552.0,131.0,250.0,1.0,0.6116577286720281,6.395985709742084,-1.3075671225164458
272.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8099117875099182,12.43198016446943,-12.434408796434813
272.0,8.0,611.0,624.0,49.0,84.0,-1.0,0.0,49.51463560005769,-31.713775844450463
272.0,9.0,184.0,222.0,60.0,160.0,1.0,0.7765534753799439,6.847579499821426,-16.944836249938877
272.0,10.0,505.0,555.0,132.0,251.0,1.0,0.6114077286720281,6.374143602740416,-1.2682124730905342
273.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8096617875099182,12.417617264669916,-12.410686143354935
273.0,8.0,611.0,624.0,49.0,84.0,-1.0,0.0,48.170225002643214,-30.693884307253683
273.0,9.0,186.0,223.0,62.0,161.0,1.0,0.7763034753799439,6.884327013526083,-16.86331535124505
273.0,10.0,505.0,553.0,133.0,251.0,1.0,0.6111577286720281,6.3510949598562405,-1.261572671935435
274.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8094117875099183,12.419009723105177,-12.412475375275411
274.0,8.0,611.0,624.0,49.0,85.0,-1.0,0.0,47.65175628979667,-30.29657264035436
274.0,9.0,186.0,224.0,63.0,160.0,1.0,0.776053475379944,6.904594970002468,-16.85175595340391
274.0,10.0,504.0,553.0,131.0,251.0,1.0,0.6109077286720281,6.34485690460377,-1.254123339121244
275.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8332104086875916,12.417088578831674,-12.409567769581527
275.0,8.0,611.0,624.0,49.0,85.0,-1.0,0.0,47.32292525993567,-30.04872821614559
275.0,9.0,186.0,224.0,64.0,160.0,1.0,0.775803475379944,6.909448696388997,-16.84856027326388
275.0,10.0,504.0,553.0,130.0,251.0,1.0,0.6106577286720282,6.341850695649123,-1.2504970551899528
276.0,6.0,389.0,421.0,59.0,149.0,0.0,0.8329604086875916,12.406934502087644,-12.39295774736557
276.0,8.0,612.0,626.0,49.0,85.0,-1.0,0.0,46.767078406017745,-29.574395658469943
276.0,9.0,189.0,230.0,64.0,163.0,1.0,0.775553475379944,6.7336372237968485,-15.925679280364983
276.0,10.0,504.0,558.0,128.0,252.0,1.0,0.6104077286720282,6.3538175635144265,-1.225613873240619
277.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8327104086875916,12.405771550716981,-12.393096896120115
277.0,8.0,612.0,626.0,50.0,85.0,-1.0,0.0,46.617627515085964,-29.446481592722584
277.0,9.0,189.0,232.0,64.0,164.0,1.0,0.775303475379944,6.671587365173992,-15.605026030312729
277.0,10.0,504.0,559.0,127.0,252.0,1.0,0.6101577286720282,6.359416946976331,-1.218443022064612
278.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8324604086875916,12.408965514491774,-12.396404113485996
278.0,8.0,613.0,627.0,50.0,86.0,-1.0,0.0,46.29718914584513,-29.13518416842458
278.0,9.0,190.0,234.0,65.0,165.0,1.0,0.7750534753799441,6.610656655668333,-15.261324711996252
278.0,10.0,504.0,560.0,126.0,251.0,1.0,0.6099077286720282,6.371310635604516,-1.2272760532036837
279.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8322104086875917,12.414732008467347,-12.406342767405047
279.0,8.0,613.0,627.0,50.0,86.0,-1.0,0.0,46.238204707686876,-29.065350526776047
279.0,9.0,191.0,235.0,65.0,166.0,1.0,0.7748034753799441,6.595584599694717,-15.135128501948486
279.0,10.0,504.0,559.0,126.0,251.0,1.0,0.6096577286720283,6.375035371628052,-1.2317927118875933
280.0,6.0,389.0,420.0,59.0,149.0,0.0,0.8319604086875917,12.416173560528842,-12.409063776833278
280.0,8.0,613.0,627.0,50.0,86.0,-1.0,0.0,45.676549884698446,-28.645492198319005
280.0,9.0,191.0,236.0,66.0,166.0,1.0,0.7745534753799441,6.592639661986145,-15.093897477022189
280.0,10.0,504.0,560.0,126.0,251.0,1.0,0.6094077286720283,6.379407694809167,-1.233487419592537
281.0,6.0,389.0,421.0,60.0,149.0,0.0,0.8385597467422485,12.415169584511599,-12.40250805854828
281.0,8.0,615.0,628.0,50.0,86.0,-1.0,0.0,45.743105147823734,-28.55944723905574
281.0,9.0,195.0,236.0,67.0,166.0,1.0,0.7743034753799442,6.623303916539155,-14.972706022330167
281.0,10.0,505.0,563.0,127.0,251.0,1.0,0.6091577286720283,6.4031538337201495,-1.2226660192806553
282.0,6.0,389.0,420.0,60.0,149.0,0.0,0.8383097467422486,12.41696438317373,-12.408829817071172
282.0,8.0,616.0,628.0,51.0,86.0,-1.0,0.0,45.183503215748914,-28.114678405873097
282.0,9.0,197.0,236.0,68.0,166.0,1.0,0.7740534753799442,6.626869169832857,-14.926029187830196
282.0,10.0,505.0,564.0,127.0,251.0,1.0,0.6089077286720284,6.415323127697504,-1.2175160337491653
283.0,6.0,389.0,421.0,59.0,149.0,0.0,0.8380597467422486,12.42171432488165,-12.407837029118372
283.0,8.0,616.0,629.0,51.0,87.0,-1.0,0.0,44.95789138808204,-27.901622584605818
283.0,9.0,199.0,238.0,68.0,166.0,1.0,0.7738034753799442,6.664883120184013,-14.838203962070367
283.0,10.0,505.0,565.0,126.0,251.0,1.0,0.6086577286720284,6.4104555087685915,-1.2079963137169356
284.0,6.0,389.0,421.0,58.0,149.0,0.0,0.8378097467422486,12.427114001111839,-12.415465596657357
284.0,8.0,616.0,629.0,52.0,87.0,-1.0,0.0,44.84390121317211,-27.80649831763497
284.0,9.0,199.0,239.0,68.0,166.0,1.0,0.7735534753799442,6.681093044704147,-14.804729177288857
284.0,10.0,505.0,565.0,125.0,251.0,1.0,0.6084077286720284,6.409983795109015,-1.2063102328958608
285.0,6.0,389.0,421.0,58.0,149.0,0.0,0.8375597467422486,12.42426978124722,-12.409127869738402
285.0,8.0,617.0,629.0,52.0,87.0,-1.0,0.0,44.86718450920962,-27.819306552468618
285.0,9.0,200.0,239.0,68.0,166.0,1.0,0.7733034753799443,6.686869371748284,-14.798543691470744
285.0,10.0,505.0,565.0,125.0,251.0,1.0,0.6081577286720284,6.4084578596400155,-1.2044790106923853
286.0,6.0,389.0,420.0,58.0,149.0,0.0,0.8373097467422487,12.414863115235368,-12.401690200621132
286.0,8.0,617.0,629.0,53.0,87.0,-1.0,0.0,44.46155536785013,-27.502492533261368
286.0,9.0,201.0,243.0,67.0,167.0,1.0,0.7730534753799443,6.695961249136903,-14.561903355923342
286.0,10.0,505.0,568.0,128.0,251.0,1.0,0.6079077286720285,6.421619247134226,-1.1869033263160935
287.0,6.0,389.0,420.0,58.0,149.0,0.0,0.8370597467422487,12.412381880185647,-12.40305864264777
287.0,8.0,617.0,629.0,53.0,87.0,-1.0,0.0,44.21986277600359,-27.320042274872286
287.0,9.0,202.0,244.0,67.0,166.0,1.0,0.7728034753799443,6.742807629469251,-14.598669900088005
287.0,10.0,505.0,569.0,129.0,251.0,1.0,0.6076577286720285,6.439717826456229,-1.1947348718474438
288.0,6.0,389.0,420.0,58.0,149.0,0.0,0.8368097467422487,12.406388486860257,-12.40367652245315
288.0,8.0,618.0,629.0,54.0,88.0,-1.0,0.0,43.129865810569314,-26.484615174099005
288.0,9.0,203.0,240.0,68.0,168.0,1.0,0.7725534753799443,6.605672523850425,-14.357128974149814
288.0,10.0,505.0,570.0,130.0,251.0,1.0,0.6074077286720285,6.44391767287602,-1.1824785391163246
289.0,6.0,389.0,419.0,58.0,149.0,0.0,0.8365597467422488,12.409639900884336,-12.421076825879805
289.0,8.0,618.0,630.0,55.0,89.0,-1.0,0.0,42.50053017441965,-26.019428434530035
289.0,9.0,203.0,239.0,68.0,169.0,1.0,0.7723034753799444,6.51946916910413,-14.149060380644103
289.0,10.0,505.0,571.0,130.0,251.0,1.0,0.6071577286720286,6.4384500919298615,-1.1705804362960444
290.0,6.0,389.0,419.0,58.0,149.0,0.0,0.8363097467422488,12.405401964381834,-12.411607993998677
290.0,8.0,618.0,630.0,55.0,88.0,-1.0,0.0,42.54317087841296,-26.04316235030468
290.0,9.0,203.0,238.0,68.0,169.0,1.0,0.7720534753799444,6.486841904521561,-14.117960651819793
290.0,10.0,505.0,572.0,130.0,251.0,1.0,0.6069077286720286,6.4343505756618224,-1.164694199941114
291.0,6.0,389.0,419.0,57.0,149.0,0.0,0.8360597467422488,12.402395626288824,-12.415308789658496
291.0,9.0,205.0,243.0,69.0,175.0,1.0,0.7718034753799444,6.1030135895114865,-12.758490412563965
291.0,10.0,506.0,572.0,129.0,251.0,1.0,0.6066577286720286,6.446906067631273,-1.1704149794729897
292.0,6.0,389.0,419.0,57.0,150.0,0.0,0.8358097467422488,12.361572605963607,-12.35685473939392
292.0,9.0,207.0,253.0,71.0,177.0,1.0,0.7715534753799445,6.017750787992439,-12.089122578151368
292.0,10.0,506.0,572.0,130.0,251.0,1.0,0.6064077286720286,6.455482888223254,-1.1791844795159228
293.0,6.0,389.0,420.0,57.0,150.0,0.0,0.8355597467422489,12.350838431682332,-12.328836856008412
293.0,9.0,208.0,256.0,71.0,178.0,1.0,0.7713034753799445,5.989526522579058,-11.875038203936953
293.0,10.0,506.0,572.0,130.0,251.0,1.0,0.6061577286720287,6.460986968883459,-1.1803975839179466
294.0,6.0,389.0,420.0,57.0,150.0,0.0,0.8353097467422489,12.345377660598126,-12.316557401290297
294.0,9.0,208.0,257.0,72.0,179.0,1.0,0.7710534753799445,5.985612289879283,-11.803652430843362
294.0,10.0,506.0,572.0,130.0,251.0,1.0,0.6059077286720287,6.462584075254464,-1.180636888451129
295.0,6.0,389.0,420.0,57.0,150.0,0.0,0.8350597467422489,12.346188313284038,-12.316138364504468
295.0,9.0,208.0,256.0,72.0,179.0,1.0,0.7708034753799445,5.957478269152487,-11.767669557433667
295.0,10.0,506.0,572.0,129.0,251.0,1.0,0.6056577286720287,6.4637763569976165,-1.1808094159921014
296.0,6.0,389.0,420.0,57.0,150.0,0.0,0.834809746742249,12.35048956245557,-12.322116466750405
296.0,9.0,210.0,251.0,73.0,180.0,1.0,0.7705534753799446,5.870983712215115,-11.66397868409716
296.0,10.0,505.0,573.0,130.0,251.0,1.0,0.6054077286720287,6.455699618731072,-1.1681031249993563
297.0,6.0,389.0,420.0,57.0,150.0,0.0,0.834559746742249,12.354531706652178,-12.328761603123532
297.0,9.0,210.0,250.0,73.0,180.0,1.0,0.7703034753799446,5.848420283636577,-11.639500407606445
297.0,10.0,505.0,573.0,130.0,251.0,1.0,0.6051577286720288,6.453079769693895,-1.1644181898432464
298.0,6.0,389.0,420.0,57.0,150.0,0.0,0.834309746742249,12.40021241837794,-12.387743914354271
298.0,9.0,211.0,251.0,73.0,180.0,1.0,0.7700534753799446,5.861964056074544,-11.604890665961653
298.0,10.0,505.0,573.0,130.0,251.0,1.0,0.6049077286720288,6.453459206784732,-1.1647705763167433
299.0,6.0,389.0,420.0,57.0,150.0,0.0,0.834059746742249,12.248048790945624,-12.185933932398127
299.0,9.0,211.0,252.0,73.0,180.0,1.0,0.7698034753799446,5.868350471194344,-11.589322070600568
299.0,10.0,506.0,572.0,130.0,251.0,1.0,0.6046577286720288,6.457423612400392,-1.1812756822992403
300.0,6.0,389.0,420.0,57.0,150.0,0.0,0.8338097467422491,12.24007161637202,-12.180687251911257
300.0,9.0,211.0,252.0,73.0,180.0,1.0,0.7695534753799447,5.873146201643201,-11.594939317089727
300.0,10.0,506.0,570.0,131.0,251.0,1.0,0.6044077286720289,6.461218238085725,-1.1922765240995135
301.0,6.0,389.0,419.0,57.0,150.0,0.0,0.8335597467422491,12.252252379313143,-12.198434089654805
301.0,9.0,213.0,255.0,72.0,179.0,1.0,0.7693034753799447,5.952632792948857,-11.610363943673148
301.0,10.0,506.0,570.0,131.0,251.0,1.0,0.6041577286720289,6.450349119465604,-1.189759052645279
302.0,6.0,389.0,419.0,57.0,150.0,0.0,0.8333097467422491,12.250720549127623,-12.197260328403258
302.0,9.0,216.0,257.0,71.0,179.0,1.0,0.7690534753799447,5.999720650685533,-11.529444960023143
302.0,10.0,506.0,569.0,132.0,251.0,1.0,0.6039077286720289,6.445496704116947,-1.1901164229301198
303.0,6.0,389.0,419.0,57.0,150.0,0.0,0.8330597467422491,12.25082651903684,-12.198195582929017
